GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Commanded)(:1),Barometric pressure (from vehicle)(psi),Commanded Equivalence Ratio(lambda),Engine Coolant Temperature(°F),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel trim bank 1 sensor 2(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),O2 Sensor1 Equivalence Ratio(alternate),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Turbo Boost & Vacuum Gauge(psi)
-,22-Jan-2022 21:55:19.627,-,-,-,-,-,-,-0.90405005,6.04500008,7.70100021,0.01101308,-,-0.00863863,-0.09460244,0.61253822,0.67328745,14.77177715,13.92362309,1.00488281,197.6000061,21.17647171,15.68627453,-,847,-3.125,111.19999695,3.62594342,0.99276733,0.71999997,4.31372547,-10.2976799
-,22-Jan-2022 21:55:20.614,-,-,-,-,-,-,-0.78900003,6.04500008,7.42500019,-0.01402673,-,-0.05178437,-0.06013761,0.60744649,0.62518352,14.4321804,13.92362309,0.98178101,197.6000061,20.3921566,15.68627453,-,850,-3.125,111.19999695,3.62594342,0.99594116,0.17,4.31372547,-10.2976799
-,22-Jan-2022 21:55:21.615,-,-,-,-,-,-,-0.91605002,5.77005005,7.86300039,0.01756132,-,-0.01835113,-0.06819572,0.59204894,0.67961776,14.77177715,13.92362309,1.00488281,197.6000061,20.3921566,15.68627453,-,852,-3.125,111.19999695,3.62594342,0.99215698,0.72999996,4.31372547,-10.2976799
-,22-Jan-2022 21:55:22.615,-,-,-,-,-,-,-0.70305002,6.11205006,7.57605028,0.01260309,-,-0.02356429,-0.06625383,0.61692661,0.65351683,14.69282246,13.92362309,0.99951172,197.6000061,21.17647171,16.07843208,-,852,-3.125,111.19999695,3.62594342,0.99520874,0.63,4.31372547,-10.2976799
-,22-Jan-2022 21:55:23.614,-,-,-,-,-,-,-2.52000022,6.8539505,6.57795048,0.00043055,-,-0.01645198,-0.25729358,0.69816518,0.54270643,14.4321804,13.92362309,0.98178101,197.6000061,20.3921566,15.29411793,-,860,-3.125,111.19999695,3.62594342,0.99047852,0.65999997,4.31372547,-10.2976799
-,22-Jan-2022 21:55:24.615,-,-,-,-,-,-,-1.35195005,6.22005033,7.24800014,0.00230867,-,-0.02133707,-0.13068807,0.63741589,0.63058102,14.76370239,13.92362309,1.0043335,197.6000061,20.7843132,15.68627453,-,858,-3.125,111.19999695,3.62594342,0.990448,0.745,4.31372547,-10.2976799
-,22-Jan-2022 21:55:25.615,-,-,-,-,-,-,-1.93605006,6.49005032,7.20795012,0.02318647,-,0.01437993,-0.16900611,0.63863915,0.66931194,14.71345806,13.92362309,1.00091553,197.6000061,21.17647171,16.07843208,-,853,-3.125,111.19999695,3.62594342,0.99261475,0.69499999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:26.616,-,-,-,-,-,-,-1.50495005,6.4930501,6.82905054,0.00851547,-,-0.02167591,-0.15749235,0.66574919,0.59888381,14.68923187,13.92362309,0.99926758,197.6000061,20.3921566,15.68627453,-,852,-3.125,111.19999695,3.62594342,0.99349976,0.68000001,4.31372547,-10.2976799
-,22-Jan-2022 21:55:27.615,-,-,-,-,-,-,-0.97305006,5.91600037,7.79205036,0.00650625,-,0.00255237,-0.0991896,0.6030581,0.69429666,14.69865417,13.92362309,0.99990845,197.6000061,21.56862831,16.47058868,-,855,-3.125,111.19999695,3.62594342,0.99356079,0.68000001,4.31372547,-10.2976799
-,22-Jan-2022 21:55:28.616,-,-,-,-,-,-,-0.82005006,5.80800009,7.76505041,0.00698861,-,-0.01455003,-0.08949541,0.5883792,0.68501526,14.66814899,13.92362309,0.99783325,197.6000061,20.7843132,16.07843208,-,853,-3.125,111.19999695,3.62594342,0.99563599,0.62,4.31372547,-10.2976799
-,22-Jan-2022 21:55:29.616,-,-,-,-,-,-,-0.88500005,5.92500019,7.70505047,0.01389819,-,-0.00476194,-0.09021407,0.60397553,0.68542814,14.74037457,13.92362309,1.00274658,197.6000061,21.17647171,16.07843208,-,852,-3.125,111.19999695,3.62594342,0.99328613,0.69499999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:30.615,-,-,-,-,-,-,-1.08300006,5.96595049,7.66200018,0.01154453,-,0.00171161,-0.09633028,0.59888375,0.69674313,14.74082279,13.92362309,1.0027771,197.6000061,21.17647171,15.68627453,-,852,-3.125,111.19999695,3.62594342,0.99371338,0.69999999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:31.615,-,-,-,-,-,-,-1.11195004,6.08595037,7.61700058,0.0100756,-,-0.01063503,-0.0991896,0.61651379,0.66697246,14.5829134,13.92362309,0.99203491,197.6000061,20.3921566,15.68627453,-,845,-3.125,111.19999695,3.62594342,0.99447632,0.50999999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:32.622,-,-,-,-,-,-,-1.04805005,6.28200006,7.45905018,0.01677894,-,0.01468335,-0.11162079,0.63649851,0.68185019,14.73095417,13.92362309,1.00210571,201.19999695,20.7843132,16.07843208,-,851,-3.125,111.19999695,3.62594342,0.99542236,0.69,4.31372547,-10.2976799
-,22-Jan-2022 21:55:33.622,-,-,-,-,-,-,-1.86600006,6.18900013,8.71095085,0.00136606,-,0.10612818,-0.19021407,0.63088685,0.78796643,14.4321804,13.92362309,0.98178101,201.19999695,21.17647171,15.29411793,-,851,-3.125,111.19999695,3.62594342,0.99398804,0.175,4.31372547,-10.2976799
-,22-Jan-2022 21:55:34.623,-,-,-,-,-,-,-1.39905012,6.96705055,6.69300032,0.01409,-,0.00316654,-0.11365443,0.70581037,0.60325688,14.77177715,13.92362309,1.00488281,201.19999695,20,16.07843208,-,851,-3.125,111.19999695,3.62594342,0.99377441,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:55:35.616,-,-,-,-,-,-,-2.89995003,7.12500048,6.07995033,0.01135442,-,-0.0001521,-0.29561162,0.7262997,0.51977068,14.59951115,13.92362309,0.99316406,201.19999695,21.17647171,16.07843208,-,853,-3.125,111.19999695,3.62594342,0.99606323,0.59999996,4.31372547,-10.2976799
-,22-Jan-2022 21:55:36.623,-,-,-,-,-,-,-2.98200011,7.00005054,6.16605043,0.00893548,-,-0.0246908,-0.29908258,0.7130428,0.49388379,14.4321804,13.92362309,0.98178101,201.19999695,20.7843132,16.07843208,-,857,-3.125,111.19999695,3.62594342,0.99484253,0.70999998,4.31372547,-10.2976799
-,22-Jan-2022 21:55:37.624,-,-,-,-,-,-,-2.95305014,6.90705013,6.20505047,0.00971442,-,-0.01070985,-0.30876148,0.71142203,0.51365447,14.77177715,13.92362309,1.00488281,201.19999695,20,15.29411793,-,852,-3.125,111.19999695,3.62594342,0.99319458,0.70999998,4.31372547,-10.2976799
-,22-Jan-2022 21:55:38.622,-,-,-,-,-,-,-2.49600005,6.53100014,6.88005018,0.01876285,-,0.00307267,-0.24659023,0.64770639,0.62466359,14.77177715,13.92362309,1.00488281,201.19999695,21.17647171,16.47058868,-,853,-3.125,111.19999695,3.62594342,0.99758911,0.19499999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:39.624,-,-,-,-,-,-,-2.60595012,6.51705027,6.58005047,0.0012738,-,0.00322405,-0.25688076,0.65310401,0.61640674,14.59323025,13.92362309,0.99273682,201.19999695,20.7843132,16.07843208,-,858,-3.125,111.19999695,3.62594342,0.99407959,0.54500002,4.31372547,-10.2976799
-,22-Jan-2022 21:55:40.624,-,-,-,-,-,-,-1.49805009,5.93700027,7.40895033,0.00035743,-,-0.03878759,-0.15218654,0.6154893,0.62201834,14.77177715,13.92362309,1.00488281,201.19999695,20.3921566,15.68627453,-,848,-3.125,111.19999695,3.62594342,0.99291992,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:55:41.622,-,-,-,-,-,-,-2.32095003,6.5020504,6.9850502,0.00949652,-,-0.00975,-0.19704893,0.63577986,0.63272172,14.4321804,13.92362309,0.98178101,201.19999695,20.3921566,16.07843208,-,856,-3.125,111.19999695,3.62594342,0.99694824,0.26499999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:42.625,-,-,-,-,-,-,-2.35395002,6.57705021,6.54900026,0.01446937,-,-0.02230265,-0.27512231,0.66555047,0.56074923,14.77177715,13.92362309,1.00488281,201.19999695,20.3921566,15.68627453,-,851,-3.125,111.19999695,3.62594342,0.99215698,0.54500002,4.31372547,-10.2976799
-,22-Jan-2022 21:55:43.622,-,-,-,-,-,-,-1.82805014,5.94900036,7.56705046,0.00784516,-,-0.02728604,-0.21804282,0.64525998,0.5939908,14.77177715,13.92362309,1.00488281,201.19999695,20.3921566,15.68627453,-,846,-3.125,111.19999695,3.62594342,0.9960022,0.65499997,4.31372547,-10.2976799
-,22-Jan-2022 21:55:44.622,-,-,-,-,-,-,-1.48800004,5.84895039,7.75305033,0.01183459,-,-0.00117113,-0.14607033,0.59694189,0.68695718,14.4321804,13.92362309,0.98178101,201.19999695,20.7843132,16.07843208,-,857,-3.125,111.19999695,3.62594342,0.99768066,0.095,4.31372547,-10.2976799
-,22-Jan-2022 21:55:45.630,-,-,-,-,-,-,-1.77495003,6.12195015,7.74900055,0.00395605,-,0.0180122,-0.22782876,0.64720184,0.65157497,14.59278202,13.92362309,0.9927063,201.19999695,20.3921566,16.07843208,-,852,-3.125,111.19999695,3.62594342,0.993927,0.44999999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:46.615,-,-,-,-,-,-,-0.90405005,5.8369503,7.83495045,0.00841902,-,-0.01718272,-0.08389908,0.5974465,0.67542815,14.4321804,13.92362309,0.98178101,201.19999695,20.3921566,16.07843208,-,849,-3.125,111.19999695,3.62594342,0.9972229,0.25999999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:47.614,-,-,-,-,-,-,-0.93300003,5.98095036,7.50195026,0.01074362,-,-0.02724053,-0.09551988,0.61111623,0.6503517,14.4321804,13.92362309,0.98178101,201.19999695,20,16.07843208,-,861,-3.125,111.19999695,3.62594342,0.99673462,0.12,4.31372547,-10.2976799
-,22-Jan-2022 21:55:48.615,-,-,-,-,-,-,-0.79605001,5.87805033,6.17100048,-0.00397946,-,0.00298125,-0.1382263,0.60886848,0.68451071,14.77177715,13.92362309,1.00488281,201.19999695,20,15.29411793,-,854,-3.125,111.19999695,3.62594342,0.99099731,0.73499995,4.31372547,-10.2976799
-,22-Jan-2022 21:55:49.616,-,-,-,-,-,-,-1.01595008,5.91600037,7.54500055,0.00915423,-,-0.01684207,-0.1035627,0.6030581,0.66911316,14.77177715,13.92362309,1.00488281,201.19999695,20.7843132,16.07843208,-,853,-3.125,111.19999695,3.62594342,0.99371338,0.66499996,4.31372547,-10.2976799
-,22-Jan-2022 21:55:50.615,-,-,-,-,-,-,-0.93300003,6.31800032,7.26000023,0.01044365,-,-0.01047597,-0.09510703,0.64403671,0.64475536,14.62956905,13.92362309,0.99520874,201.19999695,20.3921566,15.68627453,-,853,-3.125,111.19999695,3.62594342,0.99462891,0.505,4.31372547,-10.2976799
-,22-Jan-2022 21:55:51.615,-,-,-,-,-,-,-1.30395007,6.51900053,7.24800014,0.01576778,-,-0.01467705,-0.11723241,0.66065753,0.62110096,14.77177715,13.92362309,1.00488281,201.19999695,20,15.29411793,-,858,-3.125,111.19999695,3.62594342,0.99453735,0.69999999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:52.614,-,-,-,-,-,-,-1.25595009,6.39000034,7.21695042,0.00990683,-,-0.00893199,-0.13088685,0.65351683,0.63302755,14.44025612,13.92362309,0.98233032,201.19999695,21.17647171,15.68627453,-,848,-3.125,111.19999695,3.62594342,0.99542236,0.405,4.31372547,-10.2976799
-,22-Jan-2022 21:55:53.615,-,-,-,-,-,-,-1.18395007,6.16995049,7.22205019,0.02418352,-,-0.15124486,-0.07625382,0.6503517,0.4395566,14.4321804,13.92362309,0.98178101,201.19999695,20.7843132,15.68627453,-,838,-3.125,111.19999695,3.62594342,0.9934082,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:55:54.615,-,-,-,-,-,-,-0.50895,5.59500027,8.09805012,-0.00675659,-,-0.06123948,-0.10163609,0.63475531,0.58368504,14.4321804,13.92362309,0.98178101,201.19999695,20.3921566,16.07843208,-,852,-3.125,111.19999695,3.62594342,0.99847412,0.11499999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:55.615,-,-,-,-,-,-,-0.58995003,5.89005041,7.85595036,0.00410026,-,-0.00390203,-0.05168196,0.59938836,0.69347095,14.4321804,13.92362309,0.98178101,203,21.17647171,16.07843208,-,851,-2.34375,111.19999695,3.62594342,0.99716187,0.11499999,4.31372547,-10.2976799
-,22-Jan-2022 21:55:56.614,-,-,-,-,-,-,-0.72405005,5.9020505,7.65000057,0.01425067,-,-0.00227751,-0.05504587,0.58990824,0.70233947,14.65468979,13.92362309,0.99691772,203,20.7843132,15.29411793,-,854,-2.34375,111.19999695,3.62594342,0.99606323,0.35999998,4.31372547,-10.2976799
-,22-Jan-2022 21:55:57.614,-,-,-,-,-,-,-0.78405005,5.88195038,8.28195,0.05756921,-,-0.00210685,-0.06096331,0.59551984,0.69796634,14.50889301,13.92362309,0.98699951,203,21.17647171,16.07843208,-,857,-2.34375,111.19999695,3.62594342,0.99685669,0.66499996,4.31372547,-10.2976799
-,22-Jan-2022 21:55:58.615,-,-,-,-,-,-,-1.12695003,5.98500013,7.66995049,0.01119332,-,0.00955545,-0.10285933,0.61376148,0.69449538,14.4321804,13.92362309,0.98178101,203,20.7843132,16.07843208,-,852,-2.34375,111.19999695,3.62594342,0.9899292,0.71999997,4.31372547,-10.2976799
-,22-Jan-2022 21:55:59.614,-,-,-,-,-,-,-1.09095001,6.14295006,7.16505051,0.02253803,-,-0.00174949,-0.12946483,0.61885321,0.67206424,14.7148037,13.92362309,1.00100708,203,21.17647171,16.07843208,-,847,-2.34375,111.19999695,3.62594342,0.99090576,0.69,4.31372547,-10.2976799
-,22-Jan-2022 21:56:00.616,-,-,-,-,-,-,-1.50195003,6.1050005,6.57600021,-0.00992443,-,0.02192579,-0.07603975,0.57227832,0.74281347,14.7148037,13.92362309,1.00100708,203,21.17647171,16.07843208,-,847,-2.34375,111.19999695,3.62594342,0.99090576,0.69,4.31372547,-10.2976799
-,22-Jan-2022 21:56:01.615,-,-,-,-,-,-,-0.85095006,5.76000023,8.36100006,0.02655807,-,0.01982922,-0.09949541,0.59235477,0.72374624,14.7148037,13.92362309,1.00100708,203,21.17647171,16.07843208,-,847,-2.34375,111.19999695,3.62594342,0.99090576,0.69,4.31372547,-10.2976799
-,22-Jan-2022 21:56:02.615,-,-,-,-,-,-,-1.55295002,5.83395004,7.36995029,-0.00985318,-,-0.0071719,-0.10163609,0.57400608,0.70325691,14.4321804,13.92362309,0.98178101,203,20,15.68627453,-,853,-2.34375,111.19999695,3.62594342,0.99563599,0.32999998,4.31372547,-10.2976799
-,22-Jan-2022 21:56:03.615,-,-,-,-,-,-,-1.32300007,5.85600042,7.5640502,0.01270581,-,-0.02859349,-0.14464831,0.5976606,0.65157497,14.77177715,13.92362309,1.00488281,203,21.17647171,15.68627453,-,847,-2.34375,111.19999695,3.62594342,0.99447632,0.625,4.31372547,-10.2976799
-,22-Jan-2022 21:56:04.615,-,-,-,-,-,-,-1.18905008,5.18100023,9.05505085,0.02129264,-,-0.12706006,-0.11406728,0.56891441,0.55178899,14.4321804,13.92362309,0.98178101,203,20.7843132,15.29411793,-,844,-2.34375,111.19999695,3.62594342,0.99694824,0.16499999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:05.614,-,-,-,-,-,-,-1.36095011,5.73405027,7.95900059,-0.02179673,-,0.0098651,-0.1387309,0.58451068,0.71131504,14.4321804,13.92362309,0.98178101,203,20,16.07843208,-,853,-2.34375,111.19999695,3.62594342,0.99490356,0.35999998,4.31372547,-10.2976799
-,22-Jan-2022 21:56:06.616,-,-,-,-,-,-,-1.88100004,5.27700043,7.97595024,-0.00089117,-,-0.03329755,-0.17798164,0.54811931,0.67573398,14.77177715,13.92362309,1.00488281,203,21.17647171,16.47058868,-,853,-2.34375,111.19999695,3.62594342,0.99627686,0.64499998,4.31372547,-10.2976799
-,22-Jan-2022 21:56:07.615,-,-,-,-,-,-,-1.74600005,5.4850502,8.31599998,0.04997438,-,0.01722948,-0.15993884,0.55087155,0.73964828,14.4321804,13.92362309,0.98178101,203,20.7843132,16.07843208,-,851,-2.34375,111.19999695,3.62594342,0.99789429,0.095,4.31372547,-10.2976799
-,22-Jan-2022 21:56:08.614,-,-,-,-,-,-,-1.0710001,5.65695047,7.8079505,0.00648095,-,-0.00382732,-0.11967891,0.5850153,0.69694191,14.77177715,13.92362309,1.00488281,203,20,15.29411793,-,849,-1.5625,111.19999695,3.62594342,0.99462891,0.67500001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:09.615,-,-,-,-,-,-,-1.40895009,5.64495039,7.83495045,0.01051024,-,-0.00031734,-0.11804282,0.5778746,0.70672786,14.77177715,13.92362309,1.00488281,203,20.7843132,16.07843208,-,849,-1.5625,111.19999695,3.62594342,0.99520874,0.68000001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:10.616,-,-,-,-,-,-,-1.28400004,5.65500021,7.95000029,0.00740608,-,-0.00501439,-0.11487767,0.57380736,0.70428133,14.4321804,13.92362309,0.98178101,203,19.6078434,15.68627453,-,854,-1.5625,111.19999695,3.62594342,0.99578857,0.205,4.31372547,-10.2976799
-,22-Jan-2022 21:56:11.614,-,-,-,-,-,-,-1.47405005,5.44905043,7.9260006,0.01404586,-,-0.01121605,-0.14923547,0.55912846,0.7013303,14.77177715,13.92362309,1.00488281,203,20.7843132,16.07843208,-,848,-1.5625,111.19999695,3.62594342,0.99520874,0.69999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:12.617,-,-,-,-,-,-,-1.37295008,5.52795029,7.82505035,0.00951859,-,-0.01034558,-0.13169725,0.55524468,0.70814985,14.4321804,13.92362309,0.98178101,203,20.7843132,16.07843208,-,855,-1.5625,111.19999695,3.62594342,0.99789429,0.14999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:13.614,-,-,-,-,-,-,-1.57395005,5.01105022,7.41795015,-0.054474,-,-0.0731575,-0.16044343,0.51081038,0.65616208,14.77177715,13.92362309,1.00488281,203,21.17647171,15.68627453,-,856,-1.5625,111.19999695,3.62594342,0.99078369,0.74000001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:14.615,-,-,-,-,-,-,-1.88805008,4.78800011,8.17500019,0.02606933,-,-0.02172142,-0.23466361,0.49735475,0.70866972,14.77177715,13.92362309,1.00488281,203,20.7843132,16.07843208,-,856,-1.5625,111.19999695,3.62594342,0.99621582,0.63499999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:15.615,-,-,-,-,-,-,-1.20105004,4.30305004,8.43600082,0.01638332,-,0.00140995,-0.13975535,0.43374619,0.79133034,14.4321804,13.92362309,0.98178101,203,20,15.29411793,-,857,-1.5625,111.19999695,3.62594342,0.99621582,0.14999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:16.615,-,-,-,-,-,-,-1.25595009,5.44200039,8.23005009,-0.00822443,-,-0.02277632,-0.10233945,0.56085628,0.69327217,14.752038,13.92362309,1.00354004,203,20.7843132,15.68627453,-,847,-1.5625,111.19999695,3.62594342,0.98934937,0.75,4.31372547,-10.2976799
-,22-Jan-2022 21:56:17.615,-,-,-,-,-,-,-1.48800004,5.15505028,8.25105,0.00160001,-,-0.0241587,-0.11070337,0.51100916,0.7235474,14.70807457,13.92362309,1.00054932,203,20.3921566,15.68627453,-,858,-2.34375,111.19999695,3.62594342,0.99291992,0.70499998,4.31372547,-10.2976799
-,22-Jan-2022 21:56:18.615,-,-,-,-,-,-,-0.99000007,5.2600503,7.88700056,-0.00937063,-,-0.02455694,-0.10561162,0.53639144,0.70744652,14.70314026,13.92362309,1.00021362,203,20.3921566,15.29411793,-,857,-2.34375,111.19999695,3.62594342,0.99307251,0.68000001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:19.615,-,-,-,-,-,-,-1.20795012,5.26500034,7.91805029,0.00293047,-,0.00331375,-0.10998471,0.53792053,0.73934257,14.73409367,13.92362309,1.00231934,203,20.3921566,15.68627453,-,851,-2.34375,109.40000153,3.62594342,0.99121094,0.71999997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:20.614,-,-,-,-,-,-,-0.98295003,5.46600008,7.93995047,0.01312521,-,-0.01538068,-0.11090215,0.55718654,0.70377678,14.68788719,13.92362309,0.99917603,203,20.7843132,16.07843208,-,848,-2.34375,109.40000153,3.62594342,0.99371338,0.66999996,4.31372547,-10.2976799
-,22-Jan-2022 21:56:21.615,-,-,-,-,-,-,-1.09500003,5.28600025,8.06205082,0.01918523,-,0.00665101,-0.0891896,0.54444951,0.74159026,14.72422504,13.92362309,1.00164795,203,19.6078434,15.29411793,-,862,-2.34375,109.40000153,3.62594342,0.99185181,0.69999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:22.615,-,-,-,-,-,-,-1.11000001,5.14005041,8.17695045,0.01702771,-,-0.00864526,-0.11314984,0.52396029,0.73353213,14.7385807,13.92362309,1.00262451,203,21.17647171,16.07843208,-,859,-2.34375,109.40000153,3.62594342,0.99035645,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:23.614,-,-,-,-,-,-,-1.30800009,5.21205044,8.06895065,0.01323161,-,-0.00796755,-0.13608563,0.52863914,0.72793579,14.75697327,13.92362309,1.00387573,203,20.3921566,15.29411793,-,843,-2.34375,109.40000153,3.62594342,0.98934937,0.72999996,4.31372547,-10.2976799
-,22-Jan-2022 21:56:24.615,-,-,-,-,-,-,-1.8019501,4.60395002,8.29200077,0.02877114,-,0.05307646,-0.1800153,0.47247708,0.82334858,14.50575256,13.92362309,0.98678589,204.80000305,20.7843132,16.07843208,-,852,-2.34375,109.40000153,3.62594342,0.99615479,0.53499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:25.614,-,-,-,-,-,-,0.77100003,5.47800016,8.27295017,-0.04627592,-,0.00969976,0.10152905,0.58746177,0.7144801,14.77177715,13.92362309,1.00488281,204.80000305,20.7843132,15.68627453,-,859,-2.34375,109.40000153,3.62594342,0.99365234,0.49499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:26.615,-,-,-,-,-,-,0.10305001,5.16195011,8.34705067,0.03705942,-,0.01201988,0.00561162,0.49449542,0.78256875,14.77177715,13.92362309,1.00488281,204.80000305,20,15.29411793,-,850,-2.34375,109.40000153,3.62594342,0.99105835,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:27.615,-,-,-,-,-,-,-0.20295002,5.79600048,7.74900055,0.0232037,-,-0.00041811,-0.0891896,0.57472473,0.71253824,14.76145935,13.92362309,1.00418091,204.80000305,20,15.68627453,-,841,-2.34375,109.40000153,3.62594342,0.99478149,0.66499996,4.31372547,-10.2976799
-,22-Jan-2022 21:56:28.615,-,-,-,-,-,-,0.23700002,5.66700029,8.0020504,0.05675396,-,0.01282881,-0.02110092,0.57227832,0.73496944,14.4321804,13.92362309,0.98178101,204.80000305,20,15.68627453,-,854,-2.34375,109.40000153,3.62594342,0.99636841,0.09999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:29.616,-,-,-,-,-,-,-0.42795002,6.21705008,7.28205013,-0.01369053,-,-0.02895581,-0.04240061,0.63211006,0.63547403,14.77177715,13.92362309,1.00488281,204.80000305,20.3921566,15.68627453,-,850,-2.34375,109.40000153,3.62594342,0.99157715,0.73499995,4.31372547,-10.2976799
-,22-Jan-2022 21:56:30.615,-,-,-,-,-,-,-0.10905001,6.68895054,7.00905037,0.01789106,-,-0.00853068,-0.02966361,0.66452605,0.63475531,14.4321804,13.92362309,0.98178101,204.80000305,20.3921566,15.68627453,-,858,-2.34375,109.40000153,3.62594342,0.99606323,0.38499999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:31.618,-,-,-,-,-,-,0.26100001,7.23705053,6.54900026,0.00785185,-,-0.00436619,0.0266055,0.73772174,0.5675841,14.77177715,13.92362309,1.00488281,204.80000305,20.7843132,15.29411793,-,859,-2.34375,109.40000153,3.62594342,0.99185181,0.67500001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:32.623,-,-,-,-,-,-,-0.29100001,6.56895018,7.34895039,0.01954032,-,-0.00148755,-0.0030581,0.66402143,0.64525998,14.77177715,13.92362309,1.00488281,204.80000305,19.6078434,15.29411793,-,856,-2.34375,109.40000153,3.62594342,0.99291992,0.70499998,4.31372547,-10.2976799
-,22-Jan-2022 21:56:33.616,-,-,-,-,-,-,-1.72695005,6.8230505,5.88405037,-0.03318867,-,-0.06453376,-0.17603976,0.69551992,0.49980125,14.77177715,13.92362309,1.00488281,204.80000305,20.3921566,16.07843208,-,855,-2.34375,109.40000153,3.62594342,0.99563599,0.63999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:34.614,-,-,-,-,-,-,-4.32195044,7.13205051,4.67295027,0.02825292,-,0.12814645,-0.47206426,0.73720181,0.61100918,14.77177715,13.92362309,1.00488281,204.80000305,20,15.68627453,-,853,-2.34375,109.40000153,3.62594342,0.99536133,0.505,4.31372547,-10.2976799
-,22-Jan-2022 21:56:35.616,-,-,-,-,-,-,-3.81495023,6.99300051,5.8909502,0.01241679,-,-0.00237233,-0.36299694,0.70744646,0.50194192,14.77177715,13.92362309,1.00488281,204.80000305,20.7843132,23.13725471,-,852,-2.34375,109.40000153,3.62594342,0.9954834,0.68000001,5.88235283,-10.2976799
-,22-Jan-2022 21:56:36.615,-,-,-,-,-,-,-1.85700011,6.92400026,6.55200052,0.01229226,-,-0.00111858,-0.19704893,0.71019882,0.57370031,14.77177715,13.92362309,1.00488281,204.80000305,29.01960754,20.7843132,-,857,-2.34375,109.40000153,4.6412077,0.99136353,0.71999997,5.88235283,-9.28241539
-,22-Jan-2022 21:56:37.616,-,-,-,-,-,-,-0.97605002,6.32505035,7.35405016,0.00348603,-,-0.02925982,-0.09989297,0.65382266,0.61009181,14.5443325,13.92362309,0.9894104,204.80000305,24.31372643,18.8235302,-,891,-2.34375,109.40000153,4.06105661,0.99963379,0.075,5.49019623,-9.86256599
-,22-Jan-2022 21:56:38.614,-,-,-,-,-,-,-3.73095012,7.44105053,5.60100031,0.04172844,-,0.02307788,-0.38032109,0.75851685,0.47094804,14.77177715,13.92362309,1.00488281,204.80000305,21.96078491,16.47058868,-,861,-2.34375,109.40000153,3.91601896,0.99710083,0.68000001,4.70588255,-10.0076046
-,22-Jan-2022 21:56:39.615,-,-,-,-,-,-,-3.62100029,6.94995022,5.69205046,0.01215388,-,0.01094931,-0.37665138,0.71019882,0.5124312,14.4321804,13.92362309,0.98178101,204.80000305,22.35294151,16.47058868,-,845,-2.34375,109.40000153,3.91601896,0.99758911,0.105,4.70588255,-10.0076046
-,22-Jan-2022 21:56:40.615,-,-,-,-,-,-,-2.32095003,6.79005051,6.35505009,0.01813235,-,0.0208747,-0.40295109,0.71509176,0.50642204,14.77177715,13.92362309,1.00488281,204.80000305,21.96078491,16.86274529,-,843,-2.34375,109.40000153,3.91601896,0.990448,0.75,4.70588255,-10.0076046
-,22-Jan-2022 21:56:41.615,-,-,-,-,-,-,-1.69905007,7.4770503,6.06105042,0.00867625,-,0.00455261,-0.1648318,0.75045872,0.54659027,14.7385807,13.92362309,1.00262451,204.80000305,21.56862831,17.64705849,-,839,-2.34375,109.40000153,3.91601896,0.99642944,0.65499997,4.70588255,-10.0076046
